split,skill,seed,step,true_half_life,shift_norm,observed_norm,sensor_noise,mode_signal,probe_cost
payload_mass_shift,door_pull,2,21,16.71101,0.18561,0.17997,0.04600,0.00562,0.07000
payload_mass_shift,door_pull,2,22,16.89430,0.17898,0.24048,0.04600,0.01437,0.07000
payload_mass_shift,door_pull,2,23,17.62625,0.15387,0.20236,0.04600,0.04446,0.07000
payload_mass_shift,door_pull,2,24,16.79934,0.18239,0.20486,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,25,16.92426,0.17791,0.25093,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,26,16.40075,0.19717,0.19112,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,27,16.80370,0.18224,0.21535,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,28,15.38741,0.23818,0.24039,0.04600,0.03115,0.07000
payload_mass_shift,door_pull,2,29,16.04399,0.21102,0.20668,0.04600,0.01777,0.07000
payload_mass_shift,door_pull,2,30,15.28789,0.24250,0.27442,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,31,15.72701,0.22385,0.25316,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,32,15.45897,0.23511,0.27747,0.04600,0.00371,0.07000
payload_mass_shift,door_pull,2,33,15.59183,0.22948,0.24070,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,34,15.26927,0.24331,0.27391,0.04600,0.00153,0.07000
payload_mass_shift,door_pull,2,35,14.89387,0.26017,0.31392,0.04600,0.03130,0.07000
payload_mass_shift,door_pull,2,36,14.90023,0.25988,0.26506,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,37,14.69636,0.26939,0.30536,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,38,14.24963,0.29117,0.30552,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,39,14.49420,0.27908,0.33137,0.04600,0.08006,0.07000
payload_mass_shift,door_pull,2,40,14.44092,0.28168,0.29093,0.04600,0.02088,0.07000
payload_mass_shift,door_pull,2,41,14.16486,0.29546,0.33730,0.04600,0.00379,0.07000
payload_mass_shift,door_pull,2,42,13.57948,0.32654,0.36773,0.04600,0.10325,0.07000
payload_mass_shift,door_pull,2,43,13.41453,0.33579,0.39237,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,44,13.55853,0.32770,0.32629,0.04600,0.03584,0.07000
payload_mass_shift,door_pull,2,45,13.42922,0.33496,0.34969,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,46,13.36165,0.33880,0.35950,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,47,13.13773,0.35183,0.42574,0.04600,0.00863,0.07000
payload_mass_shift,door_pull,2,48,13.15514,0.35080,0.34876,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,49,13.25597,0.34490,0.36024,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,50,13.05252,0.35690,0.41064,0.04600,0.01084,0.07000
payload_mass_shift,door_pull,2,51,13.08140,0.35518,0.39388,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,52,12.97880,0.36135,0.30849,0.04600,0.01890,0.07000
payload_mass_shift,door_pull,2,53,12.99176,0.36056,0.38732,0.04600,0.00376,0.07000
payload_mass_shift,door_pull,2,54,12.46239,0.39396,0.38632,0.04600,0.02701,0.07000
payload_mass_shift,door_pull,2,55,12.63907,0.38250,0.38156,0.04600,0.00245,0.07000
payload_mass_shift,door_pull,2,56,12.63538,0.38274,0.37589,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,57,12.68347,0.37967,0.37435,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,58,12.87238,0.36785,0.38281,0.04600,0.04703,0.07000
payload_mass_shift,door_pull,2,59,10.54436,0.49398,0.41817,0.04600,0.22059,0.07000
payload_mass_shift,door_pull,2,60,12.45343,0.39454,0.39397,0.04600,0.02828,0.07000
payload_mass_shift,door_pull,2,61,12.03038,0.42338,0.49578,0.04600,0.02610,0.07000
payload_mass_shift,door_pull,2,62,11.95404,0.42880,0.45487,0.04600,0.00000,0.07000
payload_mass_shift,door_pull,2,63,12.22532,0.40985,0.34851,0.04600,0.00405,0.07000
payload_mass_shift,drawer_slide,2,0,22.52272,0.06570,0.02168,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,1,23.19368,0.05149,0.07208,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,2,22.05861,0.07603,0.12074,0.04600,0.01740,0.07000
payload_mass_shift,drawer_slide,2,3,22.27510,0.07116,0.07829,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,4,21.67216,0.08498,0.06170,0.04600,0.00271,0.07000
payload_mass_shift,drawer_slide,2,5,22.33946,0.06973,0.07400,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,6,20.60925,0.11131,0.06105,0.04600,0.09412,0.07000
payload_mass_shift,drawer_slide,2,7,21.12057,0.09831,0.12931,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,8,20.79476,0.10652,0.13456,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,9,20.16922,0.12302,0.18707,0.04600,0.00074,0.07000
payload_mass_shift,drawer_slide,2,10,20.02882,0.12686,0.12582,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,11,20.38938,0.11710,0.10701,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,12,20.00494,0.12752,0.13297,0.04600,0.00723,0.07000
payload_mass_shift,drawer_slide,2,13,20.50259,0.11410,0.12200,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,14,20.21837,0.12168,0.11596,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,15,19.41954,0.14419,0.19094,0.04600,0.05344,0.07000
payload_mass_shift,drawer_slide,2,16,19.10975,0.15343,0.20388,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,17,19.16389,0.15179,0.17586,0.04600,0.05149,0.07000
payload_mass_shift,drawer_slide,2,18,19.21358,0.15030,0.13967,0.04600,0.03112,0.07000
payload_mass_shift,drawer_slide,2,19,18.37770,0.17649,0.18867,0.04600,0.00815,0.07000
payload_mass_shift,drawer_slide,2,20,17.86944,0.19362,0.21059,0.04600,0.01528,0.07000
payload_mass_shift,drawer_slide,2,21,18.57977,0.16995,0.13724,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,22,18.10097,0.18570,0.17431,0.04600,0.06138,0.07000
payload_mass_shift,drawer_slide,2,23,17.29130,0.21432,0.26757,0.04600,0.04316,0.07000
payload_mass_shift,drawer_slide,2,24,17.74450,0.19798,0.26744,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,25,17.40143,0.21027,0.23803,0.04600,0.01458,0.07000
payload_mass_shift,drawer_slide,2,26,17.03853,0.22381,0.17868,0.04600,0.04081,0.07000
payload_mass_shift,drawer_slide,2,27,17.60155,0.20304,0.24634,0.04600,0.02254,0.07000
payload_mass_shift,drawer_slide,2,28,16.78177,0.23374,0.22144,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,29,16.19050,0.25782,0.28561,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,30,16.31861,0.25246,0.23443,0.04600,0.01467,0.07000
payload_mass_shift,drawer_slide,2,31,15.49530,0.28848,0.27586,0.04600,0.02223,0.07000
payload_mass_shift,drawer_slide,2,32,15.99833,0.26603,0.23238,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,33,15.62516,0.28255,0.34567,0.04600,0.01426,0.07000
payload_mass_shift,drawer_slide,2,34,15.43186,0.29142,0.30040,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,35,15.25175,0.29988,0.29909,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,36,15.41716,0.29210,0.29179,0.04600,0.02458,0.07000
payload_mass_shift,drawer_slide,2,37,15.04148,0.31002,0.26955,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,38,14.39767,0.34291,0.27382,0.04600,0.00093,0.07000
payload_mass_shift,drawer_slide,2,39,14.78207,0.32293,0.29311,0.04600,0.06903,0.07000
payload_mass_shift,drawer_slide,2,40,14.29993,0.34817,0.38324,0.04600,0.01812,0.07000
payload_mass_shift,drawer_slide,2,41,14.36719,0.34454,0.32115,0.04600,0.04865,0.07000
payload_mass_shift,drawer_slide,2,42,13.98114,0.36581,0.33574,0.04600,0.00668,0.07000
payload_mass_shift,drawer_slide,2,43,13.68602,0.38287,0.39290,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,44,14.00520,0.36445,0.34253,0.04600,0.00658,0.07000
payload_mass_shift,drawer_slide,2,45,10.84090,0.52958,0.47343,0.04600,0.22525,0.07000
payload_mass_shift,drawer_slide,2,46,13.39583,0.40038,0.39529,0.04600,0.01606,0.07000
payload_mass_shift,drawer_slide,2,47,14.08719,0.35985,0.35782,0.04600,0.04578,0.07000
payload_mass_shift,drawer_slide,2,48,13.61265,0.38723,0.43253,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,49,13.68911,0.38269,0.36413,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,50,13.85104,0.37324,0.40621,0.04600,0.00324,0.07000
payload_mass_shift,drawer_slide,2,51,13.51530,0.39308,0.43486,0.04600,0.03139,0.07000
payload_mass_shift,drawer_slide,2,52,13.54179,0.39148,0.42163,0.04600,0.01197,0.07000
payload_mass_shift,drawer_slide,2,53,13.38053,0.40133,0.41575,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,54,13.56766,0.38992,0.38671,0.04600,0.02788,0.07000
payload_mass_shift,drawer_slide,2,55,13.59960,0.38801,0.43060,0.04600,0.09678,0.07000
payload_mass_shift,drawer_slide,2,56,13.21541,0.41166,0.37153,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,57,10.06844,0.59620,0.60129,0.04600,0.28153,0.07000
payload_mass_shift,drawer_slide,2,58,13.23635,0.41034,0.39512,0.04600,0.03525,0.07000
payload_mass_shift,drawer_slide,2,59,13.61373,0.38716,0.37241,0.04600,0.06064,0.07000
payload_mass_shift,drawer_slide,2,60,12.91470,0.43115,0.46219,0.04600,0.00000,0.07000
payload_mass_shift,drawer_slide,2,61,13.06000,0.42162,0.40646,0.04600,0.07508,0.07000
payload_mass_shift,drawer_slide,2,62,13.33959,0.40387,0.42601,0.04600,0.00096,0.07000
payload_mass_shift,drawer_slide,2,63,9.58726,0.64522,0.63880,0.04600,0.30954,0.07000
payload_mass_shift,peg_insert,2,0,17.41005,0.06330,0.04458,0.04600,0.01828,0.07000
payload_mass_shift,peg_insert,2,1,17.42887,0.06277,0.06997,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,2,17.53100,0.05993,0.06927,0.04600,0.09391,0.07000
payload_mass_shift,peg_insert,2,3,17.11570,0.07171,0.08036,0.04600,0.02964,0.07000
payload_mass_shift,peg_insert,2,4,16.95637,0.07638,0.09716,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,5,16.70482,0.08394,0.03860,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,6,16.96481,0.07613,0.10817,0.04600,0.07893,0.07000
payload_mass_shift,peg_insert,2,7,16.52876,0.08937,0.13653,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,8,16.19093,0.10011,0.09140,0.04600,0.02736,0.07000
payload_mass_shift,peg_insert,2,9,16.00170,0.10633,0.07145,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,10,16.12784,0.10217,0.16117,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,11,15.81103,0.11274,0.11815,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,12,15.90009,0.10973,0.15750,0.04600,0.00405,0.07000
payload_mass_shift,peg_insert,2,13,7.70969,0.51545,0.36070,0.04600,0.46008,0.07000
payload_mass_shift,peg_insert,2,14,15.80117,0.11308,0.09939,0.04600,0.01868,0.07000
payload_mass_shift,peg_insert,2,15,14.98339,0.14247,0.29286,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,16,15.67569,0.11739,0.15646,0.04600,0.00786,0.07000
payload_mass_shift,peg_insert,2,17,15.35097,0.12887,0.14683,0.04600,0.05336,0.07000
payload_mass_shift,peg_insert,2,18,14.61228,0.15690,0.18260,0.04600,0.02897,0.07000
payload_mass_shift,peg_insert,2,19,14.81836,0.14880,0.17668,0.04600,0.03690,0.07000
payload_mass_shift,peg_insert,2,20,14.75786,0.15115,0.11939,0.04600,0.05567,0.07000
payload_mass_shift,peg_insert,2,21,14.36110,0.16709,0.15830,0.04600,0.01755,0.07000
payload_mass_shift,peg_insert,2,22,14.44270,0.16374,0.19072,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,23,14.18235,0.17455,0.14665,0.04600,0.02095,0.07000
payload_mass_shift,peg_insert,2,24,14.36696,0.16684,0.17122,0.04600,0.07736,0.07000
payload_mass_shift,peg_insert,2,25,13.95399,0.18438,0.19670,0.04600,0.00300,0.07000
payload_mass_shift,peg_insert,2,26,14.10408,0.17788,0.15710,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,27,13.78896,0.19167,0.21581,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,28,13.72983,0.19433,0.20374,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,29,13.16881,0.22074,0.19075,0.04600,0.02953,0.07000
payload_mass_shift,peg_insert,2,30,13.33491,0.21269,0.22743,0.04600,0.01850,0.07000
payload_mass_shift,peg_insert,2,31,13.19605,0.21941,0.22356,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,32,12.79501,0.23962,0.23542,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,33,12.93366,0.23249,0.17243,0.04600,0.05168,0.07000
payload_mass_shift,peg_insert,2,34,12.71579,0.24377,0.25293,0.04600,0.01671,0.07000
payload_mass_shift,peg_insert,2,35,8.14218,0.49362,0.44130,0.04600,0.28423,0.07000
payload_mass_shift,peg_insert,2,36,12.49688,0.25549,0.22382,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,37,12.36233,0.26290,0.25271,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,38,12.40050,0.26078,0.26885,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,39,12.02076,0.28246,0.27917,0.04600,0.06018,0.07000
payload_mass_shift,peg_insert,2,40,12.03753,0.28148,0.25716,0.04600,0.00212,0.07000
payload_mass_shift,peg_insert,2,41,12.32385,0.26505,0.23382,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,42,8.03922,0.51295,0.40118,0.04600,0.32196,0.07000
payload_mass_shift,peg_insert,2,43,11.59331,0.30857,0.27909,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,44,11.88999,0.29025,0.32047,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,45,11.94041,0.28723,0.32162,0.04600,0.01083,0.07000
payload_mass_shift,peg_insert,2,46,11.67746,0.30328,0.32010,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,47,11.83520,0.29356,0.37041,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,48,11.57727,0.30958,0.33007,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,49,11.22407,0.33272,0.32745,0.04600,0.03646,0.07000
payload_mass_shift,peg_insert,2,50,11.36941,0.32302,0.31128,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,51,11.47680,0.31602,0.36960,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,52,11.44585,0.31802,0.30715,0.04600,0.05191,0.07000
payload_mass_shift,peg_insert,2,53,11.32857,0.32572,0.31923,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,54,11.25222,0.33082,0.33378,0.04600,0.00942,0.07000
payload_mass_shift,peg_insert,2,55,11.30212,0.32748,0.36310,0.04600,0.00111,0.07000
payload_mass_shift,peg_insert,2,56,11.20043,0.33432,0.30855,0.04600,0.02477,0.07000
payload_mass_shift,peg_insert,2,57,11.03109,0.34598,0.32783,0.04600,0.02210,0.07000
payload_mass_shift,peg_insert,2,58,11.13323,0.33890,0.33306,0.04600,0.03410,0.07000
payload_mass_shift,peg_insert,2,59,10.53078,0.38264,0.37155,0.04600,0.00020,0.07000
payload_mass_shift,peg_insert,2,60,10.79860,0.36259,0.35570,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,61,10.58220,0.37871,0.36789,0.04600,0.04345,0.07000
payload_mass_shift,peg_insert,2,62,10.81111,0.36168,0.33013,0.04600,0.00000,0.07000
payload_mass_shift,peg_insert,2,63,10.48171,0.38642,0.41765,0.04600,0.05776,0.07000
payload_mass_shift,cable_route,2,0,19.55879,0.05311,0.08105,0.04600,0.01955,0.07000
payload_mass_shift,cable_route,2,1,19.04430,0.06604,0.07030,0.04600,0.06953,0.07000
payload_mass_shift,cable_route,2,2,18.66663,0.07599,0.06304,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,3,18.30782,0.08582,0.09353,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,4,18.77062,0.07321,0.13831,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,5,18.10577,0.09152,0.06359,0.04600,0.04842,0.07000
payload_mass_shift,cable_route,2,6,17.54030,0.10819,0.03032,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,7,18.35606,0.08447,0.11398,0.04600,0.00599,0.07000
payload_mass_shift,cable_route,2,8,18.00031,0.09455,0.02586,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,9,17.80413,0.10028,0.09257,0.04600,0.03356,0.07000
payload_mass_shift,cable_route,2,10,17.23474,0.11766,0.11018,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,11,17.50913,0.10914,0.09248,0.04600,0.03090,0.07000
payload_mass_shift,cable_route,2,12,16.89729,0.12850,0.16261,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,13,16.43105,0.14422,0.16359,0.04600,0.01510,0.07000
payload_mass_shift,cable_route,2,14,16.90527,0.12824,0.14642,0.04600,0.01903,0.07000
payload_mass_shift,cable_route,2,15,16.97543,0.12595,0.13082,0.04600,0.00795,0.07000
payload_mass_shift,cable_route,2,16,16.88976,0.12875,0.13646,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,17,15.92663,0.16227,0.16548,0.04600,0.08783,0.07000
payload_mass_shift,cable_route,2,18,16.07968,0.15667,0.15724,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,19,16.22025,0.15163,0.18075,0.04600,0.00567,0.07000
payload_mass_shift,cable_route,2,20,16.15492,0.15396,0.11444,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,21,15.34946,0.18437,0.16835,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,22,15.66791,0.17198,0.17448,0.04600,0.03828,0.07000
payload_mass_shift,cable_route,2,23,16.01431,0.15905,0.14681,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,24,15.60207,0.17450,0.13236,0.04600,0.01944,0.07000
payload_mass_shift,cable_route,2,25,14.85849,0.20453,0.17484,0.04600,0.01004,0.07000
payload_mass_shift,cable_route,2,26,15.19427,0.19060,0.18188,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,27,15.29199,0.18666,0.21938,0.04600,0.01895,0.07000
payload_mass_shift,cable_route,2,28,14.56056,0.21742,0.22779,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,29,14.22586,0.23254,0.23105,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,30,14.07780,0.23947,0.26923,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,31,14.43314,0.22309,0.24900,0.04600,0.03199,0.07000
payload_mass_shift,cable_route,2,32,14.05775,0.24041,0.20452,0.04600,0.05695,0.07000
payload_mass_shift,cable_route,2,33,13.73717,0.25596,0.24854,0.04600,0.03709,0.07000
payload_mass_shift,cable_route,2,34,13.80901,0.25241,0.27113,0.04600,0.02605,0.07000
payload_mass_shift,cable_route,2,35,13.32923,0.27681,0.29715,0.04600,0.02633,0.07000
payload_mass_shift,cable_route,2,36,13.47332,0.26930,0.29110,0.04600,0.02815,0.07000
payload_mass_shift,cable_route,2,37,13.03449,0.29269,0.33723,0.04600,0.04106,0.07000
payload_mass_shift,cable_route,2,38,13.04969,0.29186,0.28783,0.04600,0.03485,0.07000
payload_mass_shift,cable_route,2,39,12.98980,0.29516,0.31501,0.04600,0.05124,0.07000
payload_mass_shift,cable_route,2,40,9.67846,0.45691,0.37744,0.04600,0.23753,0.07000
payload_mass_shift,cable_route,2,41,12.94855,0.29746,0.26895,0.04600,0.01559,0.07000
payload_mass_shift,cable_route,2,42,12.67603,0.31300,0.32602,0.04600,0.01385,0.07000
payload_mass_shift,cable_route,2,43,12.20358,0.34160,0.37463,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,44,12.34997,0.33250,0.31691,0.04600,0.00476,0.07000
payload_mass_shift,cable_route,2,45,12.50175,0.32330,0.35763,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,46,12.26534,0.33773,0.34810,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,47,12.38585,0.33031,0.32903,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,48,12.18610,0.34270,0.36660,0.04600,0.07648,0.07000
payload_mass_shift,cable_route,2,49,12.17681,0.34328,0.30884,0.04600,0.05489,0.07000
payload_mass_shift,cable_route,2,50,11.90628,0.36075,0.37631,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,51,11.77027,0.36984,0.36713,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,52,12.19548,0.34210,0.36294,0.04600,0.05522,0.07000
payload_mass_shift,cable_route,2,53,11.65492,0.37771,0.39248,0.04600,0.00518,0.07000
payload_mass_shift,cable_route,2,54,11.90082,0.36111,0.33569,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,55,11.77519,0.36950,0.37373,0.04600,0.01710,0.07000
payload_mass_shift,cable_route,2,56,11.57793,0.38305,0.35370,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,57,11.27297,0.40492,0.41117,0.04600,0.07344,0.07000
payload_mass_shift,cable_route,2,58,11.62212,0.37998,0.33347,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,59,11.47559,0.39026,0.39534,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,60,11.61443,0.38051,0.40949,0.04600,0.01267,0.07000
payload_mass_shift,cable_route,2,61,11.12177,0.41621,0.38500,0.04600,0.00000,0.07000
payload_mass_shift,cable_route,2,62,11.33709,0.40023,0.45242,0.04600,0.03772,0.07000
payload_mass_shift,cable_route,2,63,11.23715,0.40757,0.44430,0.04600,0.01406,0.07000
payload_mass_shift,pick_place,3,0,25.73430,0.07054,0.00162,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,1,25.83415,0.06862,0.10533,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,2,25.40973,0.07687,0.05970,0.04600,0.00544,0.07000
payload_mass_shift,pick_place,3,3,26.16865,0.06230,0.06778,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,4,25.56463,0.07383,0.12516,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,5,24.27207,0.10042,0.13143,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,6,24.24051,0.10111,0.12205,0.04600,0.08684,0.07000
payload_mass_shift,pick_place,3,7,24.74843,0.09030,0.09807,0.04600,0.00924,0.07000
payload_mass_shift,pick_place,3,8,24.07880,0.10464,0.09319,0.04600,0.04432,0.07000
payload_mass_shift,pick_place,3,9,23.77798,0.11135,0.05649,0.04600,0.05139,0.07000
payload_mass_shift,pick_place,3,10,23.08788,0.12740,0.12265,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,11,23.23395,0.12392,0.10914,0.04600,0.03037,0.07000
payload_mass_shift,pick_place,3,12,23.75168,0.11194,0.10379,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,13,23.21970,0.12426,0.07044,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,14,22.80856,0.13417,0.15242,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,15,22.08772,0.15243,0.15036,0.04600,0.01617,0.07000
payload_mass_shift,pick_place,3,16,22.31056,0.14666,0.12002,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,17,22.39253,0.14457,0.20189,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,18,21.32277,0.17317,0.15448,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,19,20.67365,0.19197,0.22539,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,20,20.70354,0.19108,0.23542,0.04600,0.00808,0.07000
payload_mass_shift,pick_place,3,21,20.64966,0.19268,0.23934,0.04600,0.01114,0.07000
payload_mass_shift,pick_place,3,22,20.18617,0.20688,0.20615,0.04600,0.00723,0.07000
payload_mass_shift,pick_place,3,23,20.44459,0.19889,0.16631,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,24,19.86484,0.21711,0.20625,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,25,19.85069,0.21757,0.27347,0.04600,0.00990,0.07000
payload_mass_shift,pick_place,3,26,19.58920,0.22615,0.22142,0.04600,0.01361,0.07000
payload_mass_shift,pick_place,3,27,19.45427,0.23067,0.27960,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,28,14.50276,0.41396,0.36638,0.04600,0.26068,0.07000
payload_mass_shift,pick_place,3,29,19.14132,0.24140,0.20984,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,30,17.61222,0.29930,0.34693,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,31,18.15516,0.27763,0.26480,0.04600,0.07187,0.07000
payload_mass_shift,pick_place,3,32,17.71273,0.29519,0.31403,0.04600,0.02128,0.07000
payload_mass_shift,pick_place,3,33,17.40271,0.30803,0.35760,0.04600,0.03793,0.07000
payload_mass_shift,pick_place,3,34,17.66459,0.29715,0.30291,0.04600,0.02009,0.07000
payload_mass_shift,pick_place,3,35,17.30277,0.31227,0.31701,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,36,17.11637,0.32030,0.36748,0.04600,0.04241,0.07000
payload_mass_shift,pick_place,3,37,17.02265,0.32441,0.36138,0.04600,0.03461,0.07000
payload_mass_shift,pick_place,3,38,16.94370,0.32790,0.34142,0.04600,0.03813,0.07000
payload_mass_shift,pick_place,3,39,12.53756,0.53696,0.47706,0.04600,0.39958,0.07000
payload_mass_shift,pick_place,3,40,16.82711,0.33312,0.36949,0.04600,0.07045,0.07000
payload_mass_shift,pick_place,3,41,13.51238,0.48509,0.47972,0.04600,0.25053,0.07000
payload_mass_shift,pick_place,3,42,16.08579,0.36809,0.35966,0.04600,0.01779,0.07000
payload_mass_shift,pick_place,3,43,16.65534,0.34095,0.32672,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,44,15.95777,0.37445,0.40140,0.04600,0.03146,0.07000
payload_mass_shift,pick_place,3,45,15.99463,0.37261,0.37807,0.04600,0.04103,0.07000
payload_mass_shift,pick_place,3,46,16.78923,0.33483,0.25251,0.04600,0.01630,0.07000
payload_mass_shift,pick_place,3,47,16.12825,0.36600,0.41230,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,48,15.65349,0.39000,0.34245,0.04600,0.00146,0.07000
payload_mass_shift,pick_place,3,49,16.11682,0.36656,0.33367,0.04600,0.00000,0.07000
payload_mass_shift,pick_place,3,50,15.96580,0.37405,0.40681,0.04600,0.00000,0.07000
